filename,character,content
[06-0237][16.38.38-16.42.13].ogg,Willem,「お帰り」と声をかけてくれる　家族の１人でもいるのか？
[06-0238][16.48.89-16.51.72].ogg,EbonCandle,大賢者　ここはひとまず諦めよ
[06-0239][16.52.47-16.56.52].ogg,EbonCandle,この者の意志は固い　守るべきものを定めたが最後
[06-0240][16.56.98-17.00.23].ogg,EbonCandle,ほかのすべてを犠牲にしてでもそれを守り抜くだろう
[06-0241][17.01.73-17.06.91].ogg,Suowong,この世界の未来よりも　どうせすぐ死ぬ妖精が大事なのかよ
[06-0242][17.07.61-17.12.87].ogg,Willem,ああ　今はただあいつらの元へ早く帰りたい
[06-0243][17.14.87-17.18.67].ogg,Suowong,それがお前の意志なのだな　ヴィレム･クメシュ
[06-0244][17.19.29-17.19.71].ogg,Willem,ああ
[06-0245][17.20.88-17.25.13].ogg,Suowong,お前はもう少し勇者に近い男だと思っていたよ
[06-0246][17.25.92-17.26.55].ogg,Willem,俺もだ
[06-0247][17.29.51-17.30.85].ogg,Buronny,緊急連絡です
[06-0248][17.31.51-17.35.85].ogg,Buronny,ダグウェポン･セニオリスの適合者が　前世の侵食によって
[06-0249][17.36.85-17.38.56].ogg,Buronny,人格破壊を始めました
[06-0250][17.44.98-17.46.40].ogg,EbonCandle,行ってしまったな
[06-0251][17.47.28-17.49.66].ogg,EbonCandle,なぜ　獣の真実を伝えん
[06-0252][17.50.74-17.53.54].ogg,Suowong,かつては兄とも慕った相手だ
[06-0253][17.54.29-17.59.33].ogg,Suowong,わしは　あの男にだけは　これ以上憎まれたくない
[06-0254][18.02.59-18.04.30].ogg,,やあ　あたしの
[06-0255][18.04.42-18.06.63].ogg,,違うもん　私が先なの
[06-0256][18.07.34-18.08.93].ogg,Lakhesh,ナイグラートさん知らない
[06-0257][18.08.93-18.10.97].ogg,,ナイグラートなら山よ
[06-0258][18.13.76-18.21.56].ogg,,返して…
[06-0259][18.12.14-18.13.76].ogg,Pannibal,誰かが帰ってこないと
[06-0260][18.13.93-18.16.39].ogg,Pannibal,いつも山へ行ってクマと戦ってる
[06-0261][18.16.93-18.21.31].ogg,Lakhesh,そっか　じゃあ今日はクマの煮込み鍋ってことかなあ
[06-0262][18.24.57-18.27.57].ogg,Collon,どうしたティアット　なんか暗いぞお
[06-0263][18.28.70-18.31.82].ogg,Tiat,何だろ　頭の中ぽっかりしてる
[06-0264][18.32.28-18.34.12].ogg,Collon,クトリが壊れちゃったからか
[06-0265][18.35.95-18.37.20].ogg,Tiat,なのかなあ…
[06-0266][18.42.38-18.44.29].ogg,Ithea,その子は約束守ったっすよ
[06-0267][18.45.50-18.47.34].ogg,Ithea,帰れるはずのない戦場から
[06-0268][18.47.80-18.50.63].ogg,Ithea,技官に会いたい　甘えたい一心だけで
[06-0269][18.51.30-18.54.64].ogg,Ithea,ほんのちょっとだけの寿命を残して　戻ってきたんすよ
[06-0270][18.55.22-18.58.35].ogg,Willem,そうだ　こいつは約束を守った
[06-0271][18.59.23-19.00.94].ogg,Willem,なのに　俺は何も言えずに
[06-0272][19.02.10-19.03.02].ogg,Willem,何もできずに
[06-0273][19.04.61-19.05.11].ogg,Willem,何も…
[06-0274][19.12.11-19.12.74].ogg,Willem,クトリ…
[06-0275][19.58.62-19.59.87].ogg,Chtholly,何か探しているの
[06-0276][20.00.58-20.01.87].ogg,Elq,ジェ　イイー　ボ
[06-0277][20.02.58-20.04.00].ogg,Chtholly,ジェ　イイー　ボ？
[06-0278][20.04.87-20.05.46].ogg,Chtholly,そう
[06-0279][20.06.13-20.08.04].ogg,Chtholly,ねえ　キミのお名前は
[06-0280][20.08.92-20.09.75].ogg,Elq,エルク！
[06-0281][20.11.38-20.12.17].ogg,Chtholly,エルクかあ
[06-0282][20.13.63-20.16.05].ogg,Chtholly,ジェイイーボ　見つかるといいね
[06-0283][20.17.47-20.18.93].ogg,Chtholly,私も一緒に探すよ
[06-0284][20.19.72-20.21.60].ogg,Chtholly,こことっても広いみたいだし
[06-0285][20.25.23-20.25.77].ogg,Chtholly,私？
[06-0286][20.27.77-20.29.11].ogg,Chtholly,私の名前はね…
[06-0287][20.30.23-20.33.57].ogg,Chtholly,あれ…　私は　誰だっけ？
[06-0288][20.35.82-20.40.74].ogg,Chtholly,分からない　でも確か…　何か大事な…
[06-0289][20.43.87-20.45.79].ogg,Chtholly,そうだ　帰らなきゃ
[06-0290][20.46.92-20.47.96].ogg,Elq,どうしても？
[06-0291][20.48.42-20.49.17].ogg,Chtholly,どうしても
[06-0292][20.49.75-20.52.09].ogg,Elq,つらいこと　いっぱいあるのに？
[06-0293][20.52.63-20.56.68].ogg,Chtholly,そうだね　でも　約束したからね
[06-0294][20.59.30-21.00.35].ogg,Elq,そっか
[06-0295][21.19.99-21.23.58].ogg,Willem,珍しいな　お前が紅茶以外を飲むなんて
[06-0296][21.25.12-21.27.17].ogg,Nygglatho,あなたがいてくれてよかったわ
[06-0297][21.28.04-21.30.29].ogg,Nygglatho,もう１人で泣くのは疲れちゃった
[06-0298][21.32.30-21.35.30].ogg,Willem,昔は　他人の悲劇だの不幸だの
[06-0299][21.35.76-21.38.38].ogg,Willem,どうにもならないことをどうにかしたいと思ってた
[06-0300][21.40.35-21.44.10].ogg,Willem,けど俺の力なんてのは　いつだって小さすぎて
[06-0301][21.44.93-21.46.98].ogg,Willem,結局なんの役にも立たなかった
[06-0302][21.48.77-21.52.02].ogg,Willem,そう…　思い知ったはずなんだがな…
[06-0303][21.59.82-22.01.95].ogg,Willem,クトリは幸せにしてやりたかった
[06-0304][22.03.74-22.07.96].ogg,Willem,まったくあいつ　こんな男のどこが気に入ったんだか
[06-0305][22.13.09-22.14.67].ogg,Chtholly,そんなことも分からないの
[06-0306][22.19.05-22.23.30].ogg,Chtholly,だってキミは　私にいろいろな初めてを見せてくれた人
[06-0307][22.24.26-22.26.35].ogg,Chtholly,露店街で初めて助けてくれた
[06-0308][22.27.43-22.30.40].ogg,Chtholly,見晴らしのいい所まで初めて連れて行ってくれた
[06-0309][22.31.52-22.33.94].ogg,Chtholly,いろんな感情を初めて引き出してくれた
[06-0310][22.34.98-22.37.07].ogg,Chtholly,初めて頼らせてくれた人だし
[06-0311][22.37.65-22.39.36].ogg,Chtholly,初めて負けた相手だし
[06-0312][22.41.74-22.43.53].ogg,Chtholly,もう　数えたらキリがない
[06-0313][22.44.99-22.50.25].ogg,Chtholly,だから　初めて好きになった相手がキミなのは　当たり前のこと
[06-0314][22.52.29-22.54.71].ogg,Chtholly,そんぐらい気付け　バーカ
[06-0315][22.59.34-23.01.13].ogg,Chtholly,私どうしたんだっけ
[06-0316][23.01.68-23.04.01].ogg,Chtholly,倉庫に帰って　変な夢見て
[06-0317][23.04.55-23.06.51].ogg,Chtholly,キミがなかなか戻らなくって…
[06-0318][23.09.89-23.11.94].ogg,Chtholly,どうしたの　そんな顔して
[06-0319][23.20.49-23.22.32].ogg,Willem,お帰り　クトリ
[06-0320][23.31.83-23.32.46].ogg,Willem,お帰り
[06-0321][23.50.43-23.51.48].ogg,Nephren,愛の奇跡？
[06-0322][23.52.06-23.53.60].ogg,Ithea,愛かどうかはともかく
[06-0323][23.54.23-23.56.36].ogg,Ithea,奇跡なのは間違いなさそうっすね
[06-0324][23.56.98-24.00.78].ogg,Ithea,どうせあの子のことだから　あとのこととか考えなしに
[06-0325][24.01.11-24.03.95].ogg,Ithea,どでかい代償　支払ってきたんすよ
[07-0001][00.04.65-00.05.27].ogg,Collon,うりゃあ
[07-0002][00.16.53-00.17.53].ogg,Chtholly,寒…
[07-0003][00.22.71-00.23.75].ogg,Chtholly,何　これ…
[07-0004][00.25.96-00.28.71].ogg,Nygglatho,クトリ　もう起きてるかしら
[07-0005][02.03.72-02.09.60].ogg,Nopht,暇だ暇だ暇だ暇だ　暇だ～
[07-0006][02.09.15-02.10.94].ogg,Rhantolk,ノフト　うるさいです
[07-0007][02.12.19-02.14.48].ogg,Nopht,ラーンだって本当は退屈だろ
[07-0008][02.16.65-02.18.07].ogg,Nopht,何それ　古文書
[07-0009][02.18.57-02.19.99].ogg,Rhantolk,昨日の出土品です
[07-0010][02.21.82-02.23.91].ogg,Nopht,人間族の文字なんて読めんの
[07-0011][02.24.33-02.28.29].ogg,Rhantolk,単語と単語をつなぎ合わせて　内容を想像するくらいは
[07-0012][02.29.79-02.33.54].ogg,Nopht,で…で　何が書いてあるんだよ
[07-0013][02.36.59-02.41.84].ogg,Rhantolk,人間という種は…　存在を始めてはならなかった
[07-0014][02.43.22-02.46.64].ogg,Rhantolk,それを創造したのは…　ヴィジトルス
[07-0015][02.47.43-02.53.11].ogg,Rhantolk,神様の…　最初の…　そして最大の過ちである
[07-0016][02.53.69-02.54.65].ogg,Nopht,なんだそりゃ
[07-0017][02.55.27-02.58.53].ogg,Rhantolk,この本の内容を想像したらそうなるんです
[07-0018][03.00.11-03.05.41].ogg,Rhantolk,獣は　人に…　真実の　封じ…
[07-0019][03.06.16-03.07.49].ogg,Rhantolk,たぶんこれは逆ね
[07-0020][03.08.33-03.10.41].ogg,Rhantolk,人は獣を解き放たれ
[07-0021][03.11.17-03.15.46].ogg,Rhantolk,灰色の真実で…　世界を満たす…
[07-0022][03.17.13-03.18.76].ogg,Rhantolk,ノフト　重いです
[07-0023][03.20.42-03.23.97].ogg,Nopht,それって地上が獣に滅ぼされるって話だよね
[07-0024][03.24.43-03.26.60].ogg,Nopht,すごいな　預言書じゃないか
[07-0025][03.26.97-03.30.48].ogg,Rhantolk,いえ　これは童話か教科書などのようです
[07-0026][03.32.14-03.36.36].ogg,Rhantolk,予言というより　この内容に合わせて獣を産みだした…
[07-0027][03.37.36-03.39.36].ogg,Rhantolk,と考えたほうが自然でしょう
[07-0028][03.39.61-03.40.78].ogg,Nopht,なるほど
[07-0029][03.45.82-03.47.83].ogg,Rhantolk,しかし　これではまるで
[07-0030][03.51.50-03.52.00].ogg,Nopht,誰だ
[07-0031][03.54.33-03.57.38].ogg,Grick,船団護衛の待機室ってのはここかい？
[07-0032][03.58.25-04.01.76].ogg,Grick,俺は同乗しているオルランドリ商会のサルべージャーだ
[07-0033][04.02.76-04.05.64].ogg,Grick,名前はグリックだ　よろしくな
[07-0034][04.11.23-04.13.23].ogg,Tiat,先輩～
[07-0035][04.14.31-04.16.56].ogg,Tiat,お化けじゃない　先輩～
[07-0036][04.16.98-04.17.82].ogg,Chtholly,ティアット
[07-0037][04.18.40-04.21.24].ogg,Pannibal,こら　先輩は病み上がりなんだぞ
[07-0038][04.21.65-04.26.62].ogg,Pannibal,すまない　先輩が壊れていた間　ずっと落ち着かなかったようなんだ
[07-0039][04.27.12-04.31.91].ogg,Tiat,うん…　なんだか気持ちがね　モヤモヤしちゃって…
[07-0040][04.32.37-04.35.75].ogg,Chtholly,そっか　キミも大人になっちゃったんだね
[07-0041][04.42.21-04.44.63].ogg,Collon,クトリ　傷は癒えたか
[07-0042][04.45.63-04.47.80].ogg,Willem,おはよう　もう大丈夫か
[07-0043][04.49.26-04.51.18].ogg,Chtholly,うん　おはよう
[07-0044][04.52.60-04.55.85].ogg,Lakhesh,先輩お帽子　これからお出かけですか
[07-0045][04.58.77-05.01.19].ogg,Chtholly,いや　今朝の寝癖がひどくってね
[07-0046][05.02.03-05.04.70].ogg,Chtholly,それより　朝の稽古はどうだったの
[07-0047][05.05.20-05.06.16].ogg,Collon,朝飯前
[07-0048][05.07.82-05.09.33].ogg,Collon,朝飯食べたい
[07-0049][05.09.33-05.12.79].ogg,,あたしももうペコペコ
[07-0050][05.11.95-05.13.33].ogg,Nygglatho,ほら　あなたたち
[07-0051][05.13.95-05.17.67].ogg,Nygglatho,朝ごはんの前にまず　手と顔を洗ってきなさい
[07-0052][05.17.96-05.19.13].ogg,,は～い
[07-0053][05.20.13-05.21.75].ogg,Nygglatho,それじゃ　行きましょうか
[07-0054][05.22.25-05.23.46].ogg,Willem,お前らは朝飯は
[07-0055][05.24.05-05.27.05].ogg,Nygglatho,念のため　その前にこの子の検査をね
[07-0056][05.30.22-05.30.80].ogg,Willem,そうか
[07-0057][05.31.56-05.32.51].ogg,Chtholly,じゃ　ね
[07-0058][05.42.90-05.45.69].ogg,Rhantolk,調査隊のアドバイザー…　ですか
[07-0059][05.47.24-05.53.29].ogg,Grick,これから自分の足元を任せるって相手と　挨拶ぐれえはしておきてえと思ってな
[07-0060][05.53.62-05.55.33].ogg,Nopht,妙なことを言うんだな
[07-0061][05.55.83-06.00.25].ogg,Nopht,こんなナリのあたしらが　獣と戦う護衛にでも見えてんのか？
[07-0062][06.00.46-06.03.88].ogg,Grick,そいつは正直今でも半信半疑っつうか
[07-0063][06.04.05-06.06.26].ogg,Grick,できれば信じたくねえっつうか
[07-0064][06.07.05-06.11.85].ogg,Grick,でもまあ　ダグウェポンを持っているお嬢ちゃんたちってのが
[07-0065][06.12.10-06.14.60].ogg,Grick,聞いてた話と一致しすぎるんでな
[07-0066][06.15.27-06.17.60].ogg,Grick,レプラカーンだったか
[07-0067][06.18.19-06.21.06].ogg,Nopht,あんた　そこまで知ってんのか
[07-0068][06.21.27-06.23.77].ogg,Grick,知り合いたちにちと詳しいヤツがいてな
[07-0069][06.24.02-06.26.86].ogg,Grick,まあ　とりあえず　お近づきの印に
[07-0070][06.27.90-06.31.95].ogg,Grick,一月以上も島に戻れていないんじゃ　ろくなもん食ってねえだろ
[07-0071][06.32.70-06.36.75].ogg,Grick,ここに来る前　31番島で買ってきた　ミートパイだ
[07-0072][06.39.75-06.44.17].ogg,Nopht,う…　じょ冗談じゃないね　そんな賄賂に屈するようなあたしたちじゃ…
[07-0073][06.43.79-06.44.67].ogg,Rhantolk,いただきましょう
[07-0074][06.45.92-06.46.71].ogg,Nopht,ラーン！
[07-0075][06.49.22-06.56.52].ogg,Rhantolk,ちょうど私達も暇を持て余していた所ですし　お話に付き合うくらいはいいんじゃないでしょうか
[07-0076][06.57.22-07.00.73].ogg,Nopht,まあ…　ラーンがそう言うなら
[07-0077][07.02.15-07.04.31].ogg,Rhantolk,グリックさん…　でしたっけ
[07-0078][07.04.69-07.05.23].ogg,Grick,ああ
[07-0079][07.05.86-07.07.57].ogg,Rhantolk,サルべージャーは長いのですか
[07-0080][07.08.57-07.09.53].ogg,Grick,それなりだな
[07-0081][07.10.24-07.12.57].ogg,Rhantolk,では　獣と遭遇したことは
[07-0082][07.14.99-07.19.00].ogg,Grick,お嬢ちゃんは　獣がらみで俺に聞きたいことでもあるってのかい
[07-0083][07.19.46-07.19.79].ogg,Rhantolk,ええ
[07-0084][07.20.58-07.22.96].ogg,Rhantolk,獣とは　そもそもなんなのか
[07-0085][07.23.58-07.25.17].ogg,Rhantolk,どこからどうやって生まれ
[07-0086][07.25.88-07.28.46].ogg,Rhantolk,なぜ地上の人間族を滅ぼしたのか
[07-0087][07.29.72-07.31.76].ogg,Grick,変なこと気にするんだな
[07-0088][07.32.43-07.34.89].ogg,Rhantolk,あなたたちにはただの脅威に過ぎなくても
[07-0089][07.35.60-07.39.73].ogg,Rhantolk,私たちにとっては　みずからの存在意義に関わることですから
[07-0090][08.08.88-08.12.76].ogg,Nygglatho,少し肉をかじってみれば　もっといろいろ分かるのに
[07-0091][08.13.38-08.14.26].ogg,Chtholly,それは…
[07-0092][08.25.31-08.29.61].ogg,Chtholly,あのさ…　私の体　何か変なのかな
[07-0093][08.31.94-08.36.32].ogg,Nygglatho,そういうのじゃないの　そういうのじゃないんだけど　ね…
[07-0094][08.42.16-08.44.71].ogg,Lakhesh,買い出しのおつきあいありがとうございました
[07-0095][08.45.17-08.47.17].ogg,Lakhesh,荷物まで持ってもらっちゃって…
[07-0096][08.47.50-08.50.30].ogg,Willem,用事のついでだ　大したことじゃねえよ
[07-0097][08.51.09-08.53.97].ogg,Willem,もう長いんだろ　さっきのパン屋でのアルバイト
[07-0098][08.54.51-08.55.88].ogg,Willem,よく許可がもらえたな
[07-0099][08.56.55-08.59.39].ogg,Lakhesh,軍の偉い人には渋い顔されましたが
[07-0100][08.59.68-09.01.81].ogg,Lakhesh,ナイグラートさんが説得してくれて
[07-0101][09.03.64-09.05.31].ogg,Lakhesh,ヴィレムさんはどう思います
[07-0102][09.05.85-09.10.73].ogg,Lakhesh,軍の兵器でしかない私たちが　普通に働いてお金を稼ぐのって…
[07-0103][09.12.73-09.16.36].ogg,Willem,子どもがやりたいって思うことを邪魔しないのが大人の役目だ
[07-0104][09.16.86-09.20.12].ogg,Willem,道徳に反するようなことじゃないかぎり　反対しねえよ
[07-0105][09.22.45-09.25.25].ogg,Lakhesh,あの　私　ヴィレムさん大好きです
[07-0106][09.25.66-09.29.59].ogg,Lakhesh,よく分からないけど　お父さんみたいだなって…
[07-0107][09.30.21-09.34.34].ogg,Willem,俺はもう　半分くらいは　お前らの親のつもりでいるんだがな
[07-0108][09.34.76-09.35.84].ogg,Lakhesh,そうですか？
[07-0109][09.40.22-09.43.68].ogg,Lakhesh,でもそうしたら　お母さんは誰になるのかな
[07-0110][09.44.39-09.48.10].ogg,Lakhesh,ナイグラートさん　でもクトリ先輩も…
[07-0111][09.48.94-09.50.31].ogg,Willem,ほら　行った行った
[07-0112][09.50.90-09.52.27].ogg,Willem,俺は料理で忙しい
[07-0113][09.55.61-09.58.36].ogg,Nygglatho,粉末純化銀の反応が陰性だったわ
[07-0114][09.58.95-10.01.91].ogg,Chtholly,えっと…　つまり　どういう意味
[07-0115][10.02.24-10.05.20].ogg,Nygglatho,純化銀はゆがめられた死に反応するのよ
[07-0116][10.05.83-10.09.79].ogg,Nygglatho,簡単に言えば　死霊のたぐいを見つけるための薬剤なのね
[07-0117][10.10.79-10.12.71].ogg,Nygglatho,レプラカーンは一種の死霊よ
[07-0118][10.13.21-10.17.92].ogg,Nygglatho,だからあなたの血をその試薬に混ぜれば　真っ黒になるはずだったのよね
[07-0119][10.19.64-10.21.68].ogg,Nygglatho,それがまさかの無反応だった
[07-0120][10.22.97-10.27.77].ogg,Nygglatho,理由は不明だけど　今のあなたの体はレプラカーンのそれじゃないわ
[07-0121][10.28.14-10.30.31].ogg,Chtholly,待って　どういうことなの
[07-0122][10.31.06-10.32.44].ogg,Chtholly,私の体に何が
[07-0123][10.33.19-10.34.27].ogg,Nygglatho,分からないわ
[07-0124][10.35.44-10.39.03].ogg,Nygglatho,結論と結果だけをまとめると　そうなるんだけど…
[07-0125][10.39.40-10.42.37].ogg,Chtholly,じゃあ　もしかしてこの髪も
[07-0126][10.45.24-10.47.95].ogg,Nygglatho,昏睡の後遺症…かしらね
[07-0127][10.51.88-10.54.25].ogg,Chtholly,私　どうなっちゃうのかな
[07-0128][10.55.09-10.57.51].ogg,Nygglatho,体の調子は本当におかしくないのね
[07-0129][10.58.34-11.00.13].ogg,Chtholly,うん　それは大丈夫
[07-0130][11.03.18-11.05.89].ogg,Nygglatho,なら　今はあまり気にしないことね
[07-0131][11.06.35-11.08.64].ogg,Nygglatho,私のほうで　もう少し調べてみるから
[07-0132][11.09.27-11.09.60].ogg,Chtholly,うん
[07-0133][11.12.23-11.14.48].ogg,Nygglatho,変に染めようとしないほうがいいわよ
[07-0134][11.14.86-11.16.48].ogg,Nygglatho,ヴィレムは気にしないでしょうし
[07-0135][11.16.53-11.18.24].ogg,Chtholly,なっ何言ってるの
[07-0136][11.28.37-11.32.92].ogg,Nygglatho,ただいろいろはっきりするまで　あなたはダグウェポンに近づかないほうがいい
[07-0137][11.33.71-11.35.34].ogg,Nygglatho,何が起こるか分からないもの
[07-0138][11.37.67-11.39.26].ogg,Chtholly,でも　それじゃ…
[07-0139][11.40.51-11.42.63].ogg,Chtholly,剣を使えない妖精兵なんて…
[07-0140][11.44.26-11.47.31].ogg,Nygglatho,じゃあ　花嫁修業でもしてみる？
[07-0141][11.49.60-11.50.60].ogg,Nygglatho,真面目な話
[07-0142][11.50.85-11.54.10].ogg,Nygglatho,ヴィレムとの契約って　しばらくしたら切れちゃうのよね
[07-0143][11.54.77-11.56.31].ogg,Nygglatho,もちろんあの人のことだから
[07-0144][11.56.65-11.59.36].ogg,Nygglatho,みんなで頼めば残ってくれるとは思うけど…
[07-0145][12.00.24-12.02.20].ogg,Chtholly,じゃあ　そうすれば…
[07-0146][12.02.65-12.05.41].ogg,Nygglatho,ノンノン　それじゃ弱いの
[07-0147][12.05.57-12.10.25].ogg,Nygglatho,彼にとってここが帰るべき場所なんだって　はっきり植えつけないと
[07-0148][12.13.29-12.17.59].ogg,Nygglatho,そのためにはちゃんと奥さんを持って　家庭を作るのが一番だわ
[07-0149][12.18.96-12.20.09].ogg,Chtholly,そういう理屈
[07-0150][12.20.84-12.22.05].ogg,Nygglatho,そういう理屈
[07-0151][12.22.63-12.27.05].ogg,Nygglatho,本当は　この際私が立候補しようかなって思ってたんだけど
[07-0152][12.27.05-12.27.93].ogg,Chtholly,それはダメ
[07-0153][12.29.77-12.33.52].ogg,Chtholly,それは…　勝ち目がないもん…
[07-0154][12.37.02-12.39.02].ogg,Nygglatho,だったらいい女になって
[07-0155][12.39.27-12.41.44].ogg,Nygglatho,さっさと彼を捕まえなさいな
[07-0156][12.41.94-12.45.99].ogg,Nygglatho,グズグズしてると　私かほかの子に先を越されちゃうわよ
[07-0157][12.52.54-12.53.71].ogg,,おいしそう
[07-0158][12.53.71-12.55.50].ogg,,いただきま～す
[07-0159][12.55.54-12.58.21].ogg,,うわあ　おいしい
[07-0160][12.58.54-13.00.55].ogg,Collon,うわあ　これは
[07-0161][13.01.84-13.04.51].ogg,Ithea,まったく技官も用意周到っすね
[07-0162][13.05.01-13.05.68].ogg,Willem,何がだ？
[07-0163][13.06.30-13.08.43].ogg,Ithea,あの子が自分にだけ用意されたら
[07-0164][13.08.68-13.11.10].ogg,Ithea,変に遠慮すると思ったんすよねえ
[07-0165][13.11.39-13.13.77].ogg,Ithea,みんなの分まで大量に焼くなんて
[07-0166][13.14.10-13.15.85].ogg,Willem,それが作戦ってもんだ
[07-0167][13.19.15-13.20.77].ogg,Willem,なあレン　クトリは
[07-0168][13.21.23-13.22.73].ogg,Nephren,たぶん　部屋にいる
[07-0169][13.23.40-13.24.53].ogg,Willem,何かあったのか
[07-0170][13.25.03-13.28.20].ogg,Nephren,あの子はみんなの前じゃ　甘い物食べないから
[07-0171][13.29.83-13.31.58].ogg,Ithea,見えを張ってるだけっすね
[07-0172][13.33.12-13.34.83].ogg,Ithea,大した問題じゃないっすよ
[07-0173][13.35.12-13.37.42].ogg,Ithea,技官みずからあの子の部屋まで届けて
[07-0174][13.37.67-13.40.42].ogg,Ithea,甘い時間を過ごせばいいだけのことっす
[07-0175][13.40.71-13.42.50].ogg,Willem,いかがわしい言い方をすんな
[07-0176][13.45.09-13.46.93].ogg,Chtholly,えっと　それはほら
[07-0177][13.47.26-13.50.68].ogg,Chtholly,あんまりほかの子たちに子どもっぽく見られたくなかったし
[07-0178][13.51.47-13.55.81].ogg,Chtholly,あの…　特に私　そういうの食べてるとき
[07-0179][13.56.10-13.58.35].ogg,Chtholly,結構頬が緩むらしいし
[07-0180][13.58.98-14.00.61].ogg,Chtholly,年長者の立場がね…
[07-0181][14.04.23-14.05.28].ogg,Chtholly,何　その目
[07-0182][14.06.11-14.10.74].ogg,Willem,そんなどうでもいいことにこだわる辺りが　いかにも子どもだと思ってな
[07-0183][14.11.03-14.11.83].ogg,Chtholly,何よ
[07-0184][14.17.62-14.20.83].ogg,Willem,紅茶もお入れしましょうか　お嬢様
[07-0185][14.26.72-14.28.13].ogg,Chtholly,甘くていい匂い
[07-0186][14.28.76-14.29.09].ogg,Willem,だろう
[07-0187][14.29.63-14.30.51].ogg,Chtholly,おいしそう
[07-0188][14.31.18-14.32.30].ogg,Willem,実際にうまい
[07-0189][14.33.22-14.36.39].ogg,Chtholly,これ　本当に食べてもいいやつだよね
[07-0190][14.37.27-14.40.69].ogg,Willem,当たり前だろ　誰のために焼いたと思ってんだ
[07-0191][15.04.84-15.05.55].ogg,Chtholly,守れた…
[07-0192][15.08.38-15.11.01].ogg,Chtholly,約束…
[07-0193][15.15.47-15.16.26].ogg,Willem,頑張ったな
[07-0194][15.20.06-15.22.40].ogg,Chtholly,すごく…　頑張ったよ
[07-0195][15.24.73-15.26.07].ogg,Willem,昨日も言ったけどな…
[07-0196][15.28.36-15.30.03].ogg,Willem,お帰り　クトリ
[07-0197][15.35.49-15.41.33].ogg,Chtholly,ただいま…　帰りました…　やっと言えた
[07-0198][15.43.50-15.44.42].ogg,Willem,やっと聞けた
[07-0199][15.50.92-15.53.43].ogg,Chtholly,赤い髪　変かな
[07-0200][15.58.97-16.01.56].ogg,Willem,綺麗な色だ　似合ってるぞ
[07-0201][16.03.52-16.04.02].ogg,Chtholly,そう
[07-0202][16.07.73-16.08.94].ogg,Chtholly,もう平気だから
[07-0203][16.09.53-16.12.57].ogg,Willem,本当か　体調は大丈夫なんだろうな
[07-0204][16.13.11-16.14.74].ogg,Willem,無理してたら承知しねえぞ
[07-0205][16.14.86-16.17.12].ogg,Chtholly,大丈夫　炊事とか洗濯とか
[07-0206][16.17.37-16.18.91].ogg,Chtholly,ほかにもいっぱいやることあるし
[07-0207][16.19.54-16.20.75].ogg,Willem,張り切りすぎんなよ
[07-0208][16.21.16-16.24.21].ogg,Chtholly,うん　覚悟して待っててね
[07-0209][16.31.42-16.35.80].ogg,Chtholly,こら～　中に戻るときは　靴の泥はよく落としてからでしょう
[07-0210][16.37.47-16.38.81].ogg,,ごめんなさい
[07-0211][16.42.31-16.46.02].ogg,Chtholly,もし本当に　私が妖精兵じゃなくなって
[07-0212][16.46.94-16.51.11].ogg,Chtholly,普通の人と同じような夢を　求めることが許されるなら
[07-0213][16.51.94-16.57.91].ogg,Chtholly,そのときは…　この人の隣に　寄り添って生きたい
[07-0214][16.59.53-17.02.50].ogg,Chtholly,同じものを見て　同じ道を歩み
[07-0215][17.03.79-17.07.17].ogg,Chtholly,同じ物を食べて　同じ景色を見ていたい
[07-0216][17.08.88-17.12.46].ogg,Chtholly,そうやってずっと…　一緒にいられたら…
[07-0217][17.22.72-17.24.89].ogg,Ithea,家事の腕が上がったのはいいんすけど
[07-0218][17.25.10-17.26.06].ogg,Ithea,あれじゃあ…
[07-0219][17.26.94-17.28.02].ogg,Nephren,ヴィレム専用？
[07-0220][17.35.95-17.38.36].ogg,Ithea,まーたスパイス強めの肉料理っすか？
[07-0221][17.42.54-17.46.33].ogg,Ithea,こっちも誰かさん向けに味の好みが偏ってるっつうか
[07-0222][17.46.33-17.47.62].ogg,Chtholly,もっもううるさい
[07-0223][17.47.87-17.50.29].ogg,Chtholly,食事当番以外は厨房立ち入り禁止
[07-0224][17.51.92-17.55.92].ogg,Ithea,綺麗な色だ　似合ってる…す
[07-0225][17.56.72-17.58.13].ogg,Chtholly,あなたいつの間に
[07-0226][17.59.26-18.01.55].ogg,Ithea,恋する乙女は元気でいいっすねえ
[07-0227][18.03.01-18.05.89].ogg,Ithea,ただ　１人の胃袋をつかむためだけに
[07-0228][18.06.10-18.08.98].ogg,Ithea,ちゅう房を私物化するのはよくないと思うんすよ
[07-0229][18.11.48-18.12.86].ogg,Limeskin,かの妖精兵は
[07-0230][18.13.19-18.15.15].ogg,Nygglatho,目覚めて５日ほどたつけど
[07-0231][18.15.40-18.17.40].ogg,Nygglatho,今のところ　大事はなさそうよ
[07-0232][18.19.07-18.21.03].ogg,Limeskin,それは喜ばしい限りだ
[07-0233][18.21.70-18.22.91].ogg,Willem,え～と
[07-0234][18.23.95-18.24.99].ogg,Willem,なんだその服
[07-0235][18.25.75-18.31.54].ogg,Limeskin,今のわれは　敗戦の将としての責を問わる　謹慎中の身
[07-0236][18.31.88-18.33.75].ogg,Limeskin,軍装に袖を通せん
