filename,character,content
[cd03-0018][01.04.29-01.08.19].ogg,Nygglatho,でも安心して、私と一緒に山に行きましょう！
[cd03-0019][01.08.92-01.09.26].ogg,Nephren,山？
[cd03-0020][01.09.83-01.13.66].ogg,Nygglatho,ええ、山には何でもあるんだから！
[cd03-0021][01.15.68-01.20.06].ogg,Nephren,終末なにしてますか？忙しいですか？救ってもらっていいですか？
[cd03-0022][01.20.75-01.21.87].ogg,Nephren,スペシャルオーディオドラマ
[cd03-0023][01.22.54-01.24.53].ogg,Nygglatho,「山登りダイアリー」
[cd03-0024][01.32.43-01.36.98].ogg,Chtholly,ひゃっ！蜘蛛の巣！もう、また髪に引っかかった
[cd03-0025][01.37.28-01.39.45].ogg,Ithea,クトリがぼーっとしてるからっすよ
[cd03-0026][01.39.83-01.44.00].ogg,Ithea,私みたいに周囲を常に警戒し続ければ……
[cd03-0027][01.44.47-01.50.50].ogg,Ithea,うわっ！羽が、枝が羽に！ハックシュン！
[cd03-0028][01.50.91-01.52.96].ogg,Chtholly,アイセアも人のこと言えないじゃない
[cd03-0029][01.53.35-01.54.96].ogg,Nygglatho,二人とも静かに
[cd03-0030][01.55.47-01.59.02].ogg,Nygglatho,山の中はどこに危険が潜んでいるか分からないんだから
[cd03-0031][01.59.31-02.00.59].ogg,Chtholly,で、でも……
[cd03-0032][02.00.85-02.05.91].ogg,Nygglatho,猛獣に気づかれないよう工夫してるネフレンのことを少しは見習いなさい
[cd03-0033][02.06.28-02.11.15].ogg,Ithea,もう、レン、なんすかその腰に下げた木の枝の束
[cd03-0034][02.11.61-02.15.01].ogg,Nephren,枝についた葉っぱを引きずって、足跡を消してる
[cd03-0035][02.15.41-02.18.86].ogg,Chtholly,山歩きって、そうまでしないとダメなものなの
[cd03-0036][02.19.31-02.22.75].ogg,Nygglatho,二人とも無理についてこなくてもよかったのに
[cd03-0037][02.22.82-02.26.30].ogg,Ithea,いや、レンが技官のために手料理を作る
[cd03-0038][02.26.77-02.33.11].ogg,Ithea,しかも食材探しを一から、なんて話を聞いたら同行しないわけにはいかないっすよ
[cd03-0039][02.33.69-02.34.92].ogg,Ithea,ねえ、クトリ
[cd03-0040][02.35.16-02.42.04].ogg,Chtholly,えっ、あ、いや、あのその、ほら、彼に変な物食べさせたらあれかなって
[cd03-0041][02.42.36-02.45.64].ogg,Chtholly,も、もちろん、レンが変な物食べさせるとかは無いだろけど
[cd03-0042][02.46.02-02.48.77].ogg,Chtholly,別に、あの、なんてゆうか
[cd03-0043][02.48.93-02.51.30].ogg,Nygglatho,あら、ちょっとみんな、これを見て
[cd03-0044][02.51.66-02.54.49].ogg,Ithea,わ？なんすか？木の根っこ？
[cd03-0045][02.55.08-02.55.53].ogg,Nephren,違う
[cd03-0046][02.57.11-02.58.42].ogg,Nephren,このキノコって
[cd03-0047][02.58.73-02.59.75].ogg,Nygglatho,一夜茸ね
[cd03-0048][03.00.45-03.03.26].ogg,Nygglatho,ワンナイトタケモクユキズリタケカのキノコで
[cd03-0049][03.03.59-03.06.27].ogg,Nygglatho,ネフレンが探していた食材の一つだわ
[cd03-0050][03.07.61-03.07.95].ogg,Nephren,ん
[cd03-0051][03.08.67-03.11.29].ogg,Nephren,図鑑と一致、早速ゲット
[cd03-0052][03.12.22-03.13.46].ogg,Nephren,もぎ、もぎ
[cd03-0053][03.14.88-03.19.84].ogg,Nygglatho,肉厚でもっちりした食感で、ソテーするだけでも十分美味しいのよ
[cd03-0054][03.20.09-03.23.08].ogg,Chtholly,へえ、よく知ってるのね、ナイグラート
[cd03-0055][03.23.35-03.27.11].ogg,Nygglatho,もちろん、この山の中のものはほぼ全て
[cd03-0056][03.27.50-03.29.68].ogg,Nygglatho,一度は胃袋に収めているもの
[cd03-0057][03.30.36-03.33.08].ogg,Ithea,冗談なのかマジなのかが分からんっす
[cd03-0058][03.33.60-03.36.08].ogg,Nygglatho,それで、この木の周りも見てちょうだい
[cd03-0059][03.37.95-03.40.83].ogg,Chtholly,どんぐり？いっぱい落ちてるみたいだけど
[cd03-0060][03.41.38-03.44.60].ogg,Nygglatho,この木は椎の木。マテバシイの亜種
[cd03-0061][03.45.31-03.47.46].ogg,Nygglatho,私いつまでも待つわ椎ね
[cd03-0062][03.48.45-03.52.47].ogg,Nygglatho,この実は軽く煎って食べると、コリコリと香ばしくて甘くて
[cd03-0063][03.52.73-03.54.18].ogg,Nygglatho,病みつきになるわよ
[cd03-0064][03.54.67-03.56.50].ogg,Nephren,木の実パイの材料に使えそう
[cd03-0065][03.56.96-04.01.39].ogg,Nygglatho,あ、でも、この木があるということは……
[cd03-0066][04.05.84-04.06.80].ogg,Chtholly,シ、シカ？
[cd03-0067][04.07.30-04.09.57].ogg,Chtholly,すごく立派な角に、たてがみ
[cd03-0068][04.10.61-04.10.96].ogg,Nephren,ん
[cd03-0069][04.13.52-04.16.78].ogg,Nephren,物の本によれば、ウマシカっていう種類
[cd03-0070][04.17.06-04.19.53].ogg,Ithea,へあー、可愛すね。
[cd03-0071][04.19.89-04.24.37].ogg,Ithea,そうだ、こんなこともあろうかと用意していた鹿せんべい……
[cd03-0072][04.24.37-04.25.11].ogg,Chtholly,危ないわよ！
[cd03-0073][04.27.29-04.29.52].ogg,Chtholly,ひや！な、急に突進してきた！
[cd03-0074][04.29.75-04.36.57].ogg,Nygglatho,好戦的な鹿なのよ。さっきの椎の実を主食にして、縄張りに近づくものを激しく敵視するの
[cd03-0075][04.36.72-04.39.14].ogg,Ithea,うわっ！また突っ込んできやす！
[cd03-0076][04.40.98-04.42.95].ogg,Chtholly,はっ！ナイグラート、危ない！
[cd03-0077][04.43.16-04.43.82].ogg,Chtholly,ひや！
[cd03-0078][04.45.35-04.48.25].ogg,Ithea,はっ！ナイグラートが鹿に突き飛ばされて……
[cd03-0079][04.48.62-04.49.53].ogg,Nephren,藪の下に……
[cd03-0080][04.49.66-04.50.57].ogg,Chtholly,ナイグラート！
[cd03-0081][04.50.85-04.51.15].ogg,Nygglatho,ふんっ！
[cd03-0082][04.55.17-04.57.13].ogg,Ithea,なっ……なんすか？今の音
[cd03-0083][04.57.36-04.58.78].ogg,Chtholly,ナ、ナイグラート……
[cd03-0084][05.00.78-05.03.06].ogg,Nygglatho,ハイハイ！呼んだ？
[cd03-0085][05.03.81-05.04.18].ogg,Nephren,無事？
[cd03-0086][05.04.73-05.06.52].ogg,Nygglatho,ええ、ご覧の通りよ
[cd03-0087][05.07.71-05.09.63].ogg,Nygglatho,よっこしょっと
[cd03-0088][05.10.79-05.11.23].ogg,Nygglatho,ふ
[cd03-0089][05.11.70-05.12.78].ogg,Nygglatho,重かった
[cd03-0090][05.13.31-05.17.67].ogg,Ithea,はは、はははは……大事がなくてよかったっす
[cd03-0091][05.18.42-05.20.24].ogg,Ithea,けど、そのシカは？
[cd03-0092][05.20.52-05.22.32].ogg,Nygglatho,肉質はキメ細やか
[cd03-0093][05.22.89-05.27.59].ogg,Nygglatho,馬肉の滑らかさと鹿肉の野趣とを併せ持った極上の味よ
[cd03-0094][05.28.61-05.30.28].ogg,Nygglatho,仕留められてよかったわ
[cd03-0095][05.30.76-05.32.37].ogg,Ithea,仕留めたって……
[cd03-0096][05.32.72-05.35.34].ogg,Nygglatho,私も久しく口にしていないのよね
[cd03-0097][05.35.95-05.38.70].ogg,Nygglatho,あんなところで会えるなんてついてたわ
[cd03-0098][05.39.33-05.40.34].ogg,Chtholly,そういう問題？
[cd03-0099][05.40.84-05.44.73].ogg,Nygglatho,とは言え、このシカを抱えていくのも大変だから、
[cd03-0100][05.45.54-05.47.77].ogg,Nygglatho,このあたりに……
[cd03-0101][05.48.80-05.49.51].ogg,Nygglatho,おりゃっ！
[cd03-0102][05.52.50-05.57.01].ogg,Nygglatho,こんな感じで吊るしておきましょう。後でまた取りに来ればいいわ
[cd03-0103][05.57.80-06.02.59].ogg,Nygglatho,さあ、行くわよ。山の珍味はまだまだたくさんあるんだから
[cd03-0104][06.03.26-06.04.87].ogg,Nephren,ん、頼もしい
[cd03-0105][06.09.92-06.12.23].ogg,Chtholly,見た、シカの頭のとこ
[cd03-0106][06.12.72-06.19.43].ogg,Ithea,見たっすよ、シカさんの角と角との間、綺麗に拳のめり込んだあとか
[cd03-0107][06.20.29-06.22.51].ogg,Chtholly,武器もなしに、一撃で……
[cd03-0108][06.24.11-06.29.30].ogg,Nygglatho,ほら早く！日が暮れる前に帰れなくなるわよ！
[cd03-0109][06.29.65-06.31.04].ogg,,はいっす！
[cd03-0110][06.39.59-06.44.34].ogg,Ithea,さっきのところに比べると、どんどん薄気味悪くなってきたっすね
[cd03-0111][06.44.56-06.50.10].ogg,Nygglatho,常人がおいそれと立ち入れない場所にこそ、珍しい食材は眠っているものよ
[cd03-0112][06.50.59-06.55.34].ogg,Nephren,ん、ヴィレムの胃袋に勝つには素材のインパクトが必要
[cd03-0113][06.55.57-06.56.81].ogg,Chtholly,えっ、勝負？
[cd03-0114][06.57.12-06.58.67].ogg,Ithea,まあなんでもいいすけど
[cd03-0115][06.59.53-07.05.73].ogg,Ithea,うわあ！なんすか！今、ほっぺにぬめて、ぬめぬめとしたものが……
[cd03-0116][07.06.09-07.08.35].ogg,Ithea,うわあ！手にもついた！
[cd03-0117][07.08.53-07.11.90].ogg,Nygglatho,あらら、ハエトリカズラに引っかかっちゃったのね
[cd03-0118][07.12.40-07.13.46].ogg,Nephren,ハエトリカズラ？
[cd03-0119][07.14.02-07.18.12].ogg,Nygglatho,茎から粘液を出して大木に張り付く植物よ。
[cd03-0120][07.18.61-07.22.22].ogg,Nygglatho,ハエトリって名前だけど食虫植物ではないの
[cd03-0121][07.22.58-07.27.17].ogg,Ithea,へえ……うわあ、ねちょねちょが！ねちょねちょが！
[cd03-0122][07.27.43-07.30.06].ogg,Nygglatho,粘液を洗い流してよく煮込めば
[cd03-0123][07.30.43-07.33.76].ogg,Nygglatho,それだけで薬いらずの滋養の高いスープになるわ
[cd03-0124][07.34.25-07.36.04].ogg,Nephren,なるほど、いい食材
[cd03-0125][07.36.76-07.38.64].ogg,Nephren,アイセア、この袋に入れて。
[cd03-0126][07.39.62-07.41.95].ogg,Nephren,私にねちょねちょをつけないように
[cd03-0127][07.42.43-07.45.11].ogg,Ithea,私の心配は二の次なんすね……
[cd03-0128][07.45.93-07.50.83].ogg,Ithea,よいしょ……ねへ、顔も手もねちょねちょす……
[cd03-0129][07.51.17-07.54.30].ogg,Nygglatho,あ、それ早く洗い流した方がいいわよ
[cd03-0130][07.54.79-07.56.82].ogg,Ithea,洗い流すって言っても……
[cd03-0131][07.57.82-08.04.58].ogg,Ithea,う、うわっ！痒い！痒いっす！顔が、手が痒い！
[cd03-0132][08.04.86-08.08.36].ogg,Nygglatho,肌につくと猛烈に痒くなるのよね、あれ
[cd03-0133][08.08.71-08.11.48].ogg,Chtholly,やだ！アイセア！こっち近づかないで！
[cd03-0134][08.11.48-08.14.29].ogg,Ithea,ぬおー、何か拭くものくださいすよ！
[cd03-0135][08.14.29-08.19.03].ogg,Chtholly,手にハエトリカズラの汁がついてるじゃない！追いかけてこないでよ！
[cd03-0136][08.19.03-08.21.84].ogg,Ithea,酷いっす！友達じゃないっすか！
[cd03-0137][08.21.84-08.25.16].ogg,Chtholly,だってそれが付いたら私まで痒く……ぬあっ！
[cd03-0138][08.25.70-08.28.46].ogg,Chtholly,嫌だ、ちょっと、また蜘蛛の巣……
[cd03-0139][08.30.83-08.33.69].ogg,Chtholly,ぎゃあああああ！！でっかい蜘蛛！！
[cd03-0140][08.34.12-08.37.94].ogg,Nygglatho,あら珍しい、ナナホシマダラゴケグモがいるなんて。
[cd03-0141][08.38.46-08.43.80].ogg,Nygglatho,油で揚げるとチョコレートみたいな香りがして、なかなかいけるのよ
[cd03-0142][08.45.56-08.46.71].ogg,Nephren,ん、ん
[cd03-0143][08.47.27-08.49.75].ogg,Nephren,は、これ図鑑と一致
[cd03-0144][08.50.25-08.51.95].ogg,Nephren,クトリ、その蜘蛛捕まえて
[cd03-0145][08.52.21-08.54.67].ogg,Chtholly,ええ！？持って帰る気なの！？
[cd03-0146][09.01.10-09.03.29].ogg,Nephren,ナイグラート、今の鳴き声は？
[cd03-0147][09.03.87-09.05.74].ogg,Nygglatho,フツカヨイゲボハキドリね。
[cd03-0148][09.06.64-09.10.80].ogg,Nygglatho,皮下脂肪が豊富で水炊きにするとたくさん脂が出るのだけど
[cd03-0149][09.11.20-09.14.41].ogg,Nygglatho,その出汁はこってりしつつもあっさり
[cd03-0150][09.15.06-09.16.81].ogg,Nygglatho,コッサリな味わいがあるのよ
[cd03-0151][09.17.76-09.20.21].ogg,Nephren,変な色のカタツムリがいる。これは？
[cd03-0152][09.20.97-09.24.80].ogg,Nygglatho,アカマキマイマイモドキアオマキマイマイモドキキマキマイマイね
[cd03-0153][09.25.26-09.28.72].ogg,Nephren,アカマキマイマイモドキアオマキマイマイモドキキマキマイマイ？
[cd03-0154][09.29.00-09.33.50].ogg,Nygglatho,アカマキマイマイとアカマキマイマイモドキアオマキマイマイは毒があるけど
[cd03-0155][09.33.95-09.37.77].ogg,Nygglatho,このアカマキマイマイモドキアオマキマイマイモドキキマキマイマイは
[cd03-0156][09.38.17-09.41.75].ogg,Nygglatho,オーブンで焼くとサザエみたいな味がして美味しいわよ
[cd03-0157][09.42.36-09.44.21].ogg,Nephren,ナイグラート、物知り
[cd03-0158][09.44.61-09.51.57].ogg,Chtholly,やだ、取れない！この蜘蛛の巣、すっごく強力でネパネパしてて……
[cd03-0159][09.51.82-09.53.79].ogg,Nephren,クトリ、すぐそばまで蜘蛛が！
[cd03-0160][09.53.93-10.00.19].ogg,Chtholly,ひいあああああ！！アイセアー！見てないでその蜘蛛取って！あっちやってー！！
[cd03-0161][10.00.31-10.01.91].ogg,Ithea,いやっすよ！キモいっす！
[cd03-0162][10.01.96-10.03.69].ogg,Chtholly,酷い、友達じゃない！
[cd03-0163][10.03.69-10.04.98].ogg,Ithea,あんたが言うっすか？
[cd03-0164][10.11.13-10.15.42].ogg,Ithea,私、まだちょっと顔と手が痒いっす……
[cd03-0165][10.18.25-10.25.28].ogg,Chtholly,怖かった……あんな間近で蜘蛛が口開くの見たの、初めて……
[cd03-0166][10.25.58-10.28.11].ogg,Nygglatho,確かにちょっと疲れちゃったわね。
[cd03-0167][10.29.09-10.30.94].ogg,Nygglatho,こういう時は……
[cd03-0168][10.31.77-10.33.37].ogg,Nygglatho,はっ、あったあった！
[cd03-0169][10.36.25-10.39.74].ogg,Nygglatho,はい、召し上がれ。元気が出ると思うわよ
[cd03-0170][10.40.48-10.42.06].ogg,Ithea,これ、果物っすか？
[cd03-0171][10.42.58-10.48.84].ogg,Nygglatho,ええ、とっても甘くてちょっとだけビター。そんな素敵な山の幸よ
[cd03-0172][10.49.40-10.50.38].ogg,Chtholly,ありがと
[cd03-0173][10.51.07-10.53.19].ogg,Chtholly,ちなみにこれはなんていう名前なの？
[cd03-0174][10.53.58-10.57.79].ogg,Nygglatho,えっと、ヴィレムダイスキよ
[cd03-0175][10.58.06-10.59.19].ogg,Chtholly,へっ？ヴィレ……
[cd03-0176][10.59.71-11.04.90].ogg,Nygglatho,だから、ヴィレムダイスキだって。さんはい！
[cd03-0177][11.05.23-11.08.20].ogg,Chtholly,いや、別に名前なんて言わなくても……
[cd03-0178][11.08.27-11.12.31].ogg,Nygglatho,ちゃんと言わないと食べさせません。さんはい！
[cd03-0179][11.13.13-11.16.45].ogg,Chtholly,ヴィ、ヴィレムダ……ダイス……
[cd03-0180][11.17.05-11.18.70].ogg,Nygglatho,ほら、ちゃんと言って！
[cd03-0181][11.19.27-11.22.51].ogg,Chtholly,ヴィ、ヴィレム、ダ、ダ、ダイス
[cd03-0182][11.22.58-11.22.85].ogg,Nephren,ん
[cd03-0183][11.23.72-11.25.26].ogg,Nephren,それ、アワヒゲ
[cd03-0184][11.25.90-11.28.90].ogg,Nygglatho,ああ、そうだったわね。間違えてたわ！
[cd03-0185][11.29.02-11.30.24].ogg,Chtholly,ナイグラート！！
[cd03-0186][11.30.54-11.31.90].ogg,Nygglatho,てへっ、うっかり
[cd03-0187][11.32.17-11.33.10].ogg,Ithea,ういうい……
[cd03-0188][11.33.46-11.36.86].ogg,Nygglatho,でもこの実が疲労回復にいいのは本当よ。
[cd03-0189][11.37.48-11.39.16].ogg,Nygglatho,山で迷った時とか、
[cd03-0190][11.39.58-11.44.06].ogg,Nygglatho,この木を見つけると生存確率もぐんと上がるという統計もあるし
[cd03-0191][11.45.14-11.47.21].ogg,Nephren,ナイグラートは何でも知ってる
[cd03-0192][11.47.56-11.52.75].ogg,Nygglatho,やめてよ。私はただ好きで食べて覚えているだけ。
[cd03-0193][11.53.70-11.57.60].ogg,Nygglatho,食べることが大好きな食いしん坊さ、ってだけよ
[cd03-0194][11.58.14-12.01.05].ogg,Ithea,いや、いくら可愛こぶったって
[cd03-0195][12.01.30-12.03.00].ogg,Chtholly,土とか石とかも含めて、
[cd03-0196][12.03.41-12.07.69].ogg,Chtholly,この山にある全てのものを一度は食べたのではないかって思っちゃうわ
[cd03-0197][12.07.89-12.12.89].ogg,Nygglatho,そうね、食べるなら沢の方にある赤茶色の泥だけにしておきなさい。
[cd03-0198][12.13.69-12.17.13].ogg,Nygglatho,ただ栄養価は高いけど、あまり美味しくないわよ
[cd03-0199][12.17.45-12.17.88].ogg,Chtholly,へっ？
[cd03-0200][12.18.47-12.20.84].ogg,Nygglatho,ネフレン、食材の方はどう？
[cd03-0201][12.21.62-12.23.08].ogg,Nephren,結構収穫できた
[cd03-0202][12.23.53-12.27.31].ogg,Ithea,そうっすね。私は早く風呂に入りたいっす
[cd03-0203][12.27.68-12.31.12].ogg,Chtholly,じゃあそろそろ帰りましょうか、ナイグラート……ん？
[cd03-0204][12.31.90-12.33.22].ogg,Chtholly,どうしたの、ナイグラート？
[cd03-0205][12.34.21-12.35.35].ogg,Nygglatho,見つけた
[cd03-0206][12.36.36-12.40.86].ogg,Ithea,見つけたって……何を……うわっ！
[cd03-0207][12.41.20-12.42.04].ogg,Ithea,あれって……
[cd03-0208][12.42.52-12.46.52].ogg,Nephren,金色の大きな熊？
[cd03-0209][12.49.79-12.54.72].ogg,Chtholly,あれ、本当に熊なの？なんて神々しい
[cd03-0210][12.55.50-13.02.49].ogg,Ithea,全身の毛が光り輝いて。それにあの瞳、見てるだけで吸い込まれそうっす
[cd03-0211][13.02.99-13.05.40].ogg,Nygglatho,私も何度かこの山に入ってるけど、
[cd03-0212][13.05.83-13.08.06].ogg,Nygglatho,過去に一度しか会えなかったのよ。
[cd03-0213][13.08.66-13.10.25].ogg,Nygglatho,あの山の神には
[cd03-0214][13.10.99-13.12.01].ogg,Nephren,山の神？
[cd03-0215][13.12.63-13.14.44].ogg,Chtholly,神様……か
[cd03-0216][13.15.37-13.16.20].ogg,Nygglatho,えへ
[cd03-0217][13.16.56-13.20.33].ogg,Chtholly,確かにあんな綺麗な生き物に出会えるなんて。
[cd03-0218][13.21.27-13.22.77].ogg,Chtholly,今日は来てよかったかな？
[cd03-0219][13.23.14-13.24.56].ogg,Nygglatho,じゃあ狩ましょうか
[cd03-0220][13.25.09-13.25.50].ogg,,えっ？
[cd03-0221][13.26.13-13.29.86].ogg,Nygglatho,あの熊だけは、まだ口にできてなかったのよね
[cd03-0222][13.30.79-13.32.90].ogg,Nygglatho,どんな味がするのかしら。
[cd03-0223][13.33.53-13.36.33].ogg,Nygglatho,単一種ってあまり美味しい印象ないんだけど、
[cd03-0224][13.36.72-13.40.23].ogg,Nygglatho,食べてみないと分からないしね。うーん
[cd03-0225][13.40.45-13.44.41].ogg,Chtholly,ちょっとナイグラート。あれ山の神様なんでしょ。
[cd03-0226][13.44.78-13.47.10].ogg,Chtholly,食べちゃうの？食べちゃうの？
[cd03-0227][13.47.58-13.53.66].ogg,Nygglatho,さあ、行くわよ！うおりゃあ！！
[cd03-0228][14.07.01-14.09.54].ogg,Ithea,うう、どうするっすか？
[cd03-0229][14.10.18-14.12.98].ogg,Chtholly,私、もう付き合いきれない
[cd03-0230][14.13.36-14.14.64].ogg,Ithea,レンはどうすか？
[cd03-0231][14.15.13-14.17.12].ogg,Nephren,ん、もうたくさん取れた。
[cd03-0232][14.17.61-14.18.16].ogg,Ithea,それじゃ
[cd03-0233][14.18.53-14.19.86].ogg,Chtholly,ん、帰ろうか
[cd03-0234][14.20.45-14.20.72].ogg,Nephren,満足
[cd03-0235][14.33.78-14.37.10].ogg,Willem,おっ、今日の料理はネフレンが作ってくれたんだって？
[cd03-0236][14.37.78-14.40.10].ogg,Nephren,ん、ヴィレムのために頑張った
[cd03-0237][14.40.38-14.42.71].ogg,Willem,そうか、それは嬉しいな
[cd03-0238][14.43.30-14.45.61].ogg,Nephren,じゃ、スープからどうぞ
[cd03-0239][14.46.30-14.47.00].ogg,Chtholly,あれで…
[cd03-0240][14.48.99-14.50.62].ogg,Willem,んっ、うまい
[cd03-0241][14.51.87-14.54.48].ogg,Ithea,う、痒い痒い痒い痒い……
[cd03-0242][14.54.83-14.57.61].ogg,Willem,お、どうしたアイセア、身をよじって
[cd03-0243][14.57.77-15.00.09].ogg,Ithea,な、なんでもないっす……
[cd03-0244][15.00.98-15.04.97].ogg,Willem,それにしてもこのスープ、出汁がよく出てて香りも芳醇で。
[cd03-0245][15.05.67-15.07.42].ogg,Willem,あ、これ何が入ってるんだ？
[cd03-0246][15.08.00-15.09.50].ogg,Nephren,ある植物を煮ただけ
[cd03-0247][15.09.78-15.14.09].ogg,Willem,へえ。それじゃ次はこっちの揚げ物……
[cd03-0248][15.14.50-15.15.98].ogg,Willem,なんか変な形だけど
[cd03-0249][15.16.88-15.20.41].ogg,Willem,んっ、これも上手い
[cd03-0250][15.22.67-15.26.85].ogg,Willem,苦味の中に少しチョコレートっぽい甘みもあって……
[cd03-0251][15.28.71-15.30.85].ogg,Willem,どうしたクトリ、口元押さえて
[cd03-0252][15.31.26-15.32.98].ogg,Chtholly,なんでもない
[cd03-0253][15.33.39-15.37.28].ogg,Willem,ああ、俺だけ食っててすまんな。ほら、食うか？
[cd03-0254][15.37.42-15.38.54].ogg,Chtholly,絶対いらない
[cd03-0255][15.39.03-15.40.53].ogg,Willem,あ？そうか
[cd03-0256][15.41.14-15.42.59].ogg,Nephren,まだこんなのもある
[cd03-0257][15.43.19-15.46.96].ogg,Willem,おお、キノコのステーキにこっちは巻き貝か？
[cd03-0258][15.47.67-15.49.36].ogg,Willem,少し変わった色をしてるが
[cd03-0259][15.49.77-15.51.34].ogg,Nephren,ん。どんどん食べて
[cd03-0260][15.51.68-15.53.12].ogg,Willem,ああ、遠慮なく
[cd03-0261][15.54.58-15.58.72].ogg,Willem,ところでナイグラートの姿が見えないが、あいつどこ行ったんだ？
[cd03-0262][15.59.30-16.00.87].ogg,Nephren,たぶん、まだ山の中
[cd03-0263][16.01.59-16.04.63].ogg,Ithea,決着つかず、延々と再戦してるみたいっす
[cd03-0264][16.05.43-16.08.28].ogg,Chtholly,まさに、食うか食われるかの戦い
[cd03-0265][16.08.98-16.10.61].ogg,Willem,ん、なんだそりゃ
[cd03-0266][16.13.05-16.14.75].ogg,Willem,ふ！な、何だ？
[cd03-0267][16.15.11-16.17.05].ogg,Willem,山の方からすげ声がいま
[cd03-0268][16.17.69-16.18.91].ogg,Nygglatho,よしゃあ！
[cd03-0269][16.19.40-16.20.51].ogg,Chtholly,あ、勝った
[cd04-0000][00.03.60-00.07.41].ogg,Pannibal,夜の森は漆黒の闇に包まれていた
[cd04-0001][00.08.58-00.12.52].ogg,Pannibal,そんな、一寸先も見えぬほどの闇の中を、
[cd04-0002][00.13.20-00.16.54].ogg,Pannibal,一人の少女が家路を急いでいる
[cd04-0003][00.17.71-00.22.89].ogg,Pannibal,すると、どこからか、不思議な音が聞こえてくる
[cd04-0004][00.26.99-00.29.30].ogg,Pannibal,チリーン、チリーン
[cd04-0005][00.30.63-00.34.85].ogg,Pannibal,少女は空耳かと、耳を澄ます
[cd04-0006][00.36.59-00.39.63].ogg,Pannibal,しかし、鈴のようなその音は、
[cd04-0007][00.40.17-00.43.30].ogg,Pannibal,間違いなく少女の後を追いかけてくるのだ
[cd04-0008][00.45.00-00.47.07].ogg,Pannibal,チリーン、チリーン
[cd04-0009][00.49.00-00.51.28].ogg,Pannibal,音から逃れようと走り出すと、
[cd04-0010][00.52.00-00.55.83].ogg,Pannibal,鈴の音は次第に近く、速くなっていく
[cd04-0011][00.56.81-00.57.60].ogg,Pannibal,チリーン、チリーン
[cd04-0012][00.58.83-01.00.12].ogg,Pannibal,チリーン、チリーン、チリーン
[cd04-0013][01.02.62-01.05.62].ogg,Pannibal,ついには音は、真後ろまで迫り
[cd04-0014][01.06.74-01.09.85].ogg,Pannibal,耐え切れなくなった少女が振り返ると
[cd04-0015][01.11.08-01.12.71].ogg,,ぎゃあああああ！
[cd04-0016][01.13.27-01.15.64].ogg,Chtholly,君たち、いつまで起きてんの？
[cd04-0017][01.15.96-01.17.25].ogg,Pannibal,なんだ、クトリか
[cd04-0018][01.17.56-01.21.43].ogg,Chtholly,こんな真夜中まで騒いで、一体何をやってるの？
[cd04-0019][01.21.50-01.22.52].ogg,Collon,怪談だぞ
[cd04-0020][01.22.73-01.23.60].ogg,Chtholly,怪談？
[cd04-0021][01.23.78-01.25.37].ogg,Pannibal,私たちは今宵
[cd04-0022][01.26.24-01.29.64].ogg,Pannibal,伝説のお化けを呼び出すのだ
[cd04-0023][01.31.44-01.36.15].ogg,Chtholly,終末なにしてますか？忙しいですか？救ってもらっていいですか？
[cd04-0024][01.37.05-01.38.29].ogg,Chtholly,スペシャルオーディオドラマ
[cd04-0025][01.39.19-01.42.07].ogg,Pannibal,「妖精倉庫怪談物語」
[cd04-0026][01.46.85-01.49.49].ogg,Chtholly,怪談で伝説のお化けを呼び出す？
[cd04-0027][01.49.84-01.54.43].ogg,Pannibal,まあ、実は今日、図書室で面白い本を見つけたのだ
[cd04-0028][01.58.72-02.01.25].ogg,Chtholly,68番島七不思議
[cd04-0029][02.01.98-02.04.79].ogg,Chtholly,よくある子供向けの怪談物語集じゃない
[cd04-0030][02.05.30-02.08.67].ogg,Pannibal,ふむ、確かに怪談自体は子供騙しだ
[cd04-0031][02.09.09-02.11.30].ogg,Collon,ティアットとラキシュは怖がってたけどな
[cd04-0032][02.11.56-02.13.73].ogg,Tiat,こ、怖かったわけじゃないよ！
[cd04-0033][02.14.14-02.17.16].ogg,Tiat,突然扉が開いたからびっくりしただけだもん！
[cd04-0034][02.17.58-02.18.64].ogg,Tiat,ね、ラキシュ
[cd04-0035][02.19.37-02.19.86].ogg,Lakhesh,あ、うん
[cd04-0036][02.20.85-02.23.19].ogg,Lakhesh,で、でも、クトリ先輩が言うように、
[cd04-0037][02.23.36-02.25.91].ogg,Lakhesh,今日はもう遅いからおしまいにした方が……
[cd04-0038][02.25.94-02.30.57].ogg,Pannibal,だめだ！儀式はすでに始まってしまったのだから
[cd04-0039][02.30.81-02.31.81].ogg,Chtholly,儀式？
[cd04-0040][02.32.73-02.35.29].ogg,Chtholly,それで床に不気味な蝋燭が並べてあるの？
[cd04-0041][02.35.64-02.40.45].ogg,Pannibal,そう。この本によれば、7つの怪談を一つずつ語り、
[cd04-0042][02.40.83-02.43.53].ogg,Pannibal,その度に蝋燭を一つずつ消していく
[cd04-0043][02.43.65-02.45.09].ogg,Collon,もう5つ消したぞ
[cd04-0044][02.45.71-02.49.86].ogg,Collon,3つ目の時、ラキシュってば読みながら泣きそうになってたよね
[cd04-0045][02.49.97-02.53.58].ogg,Lakhesh,そ、そういうティアットだって、口裂けマダムの話でおしっこ漏らしそうに……
[cd04-0046][02.53.58-02.54.93].ogg,Tiat,わああああああ！
